"Category","mean_mfcc0","mean_mfcc1","mean_mfcc2","mean_mfcc3","mean_mfcc4","mean_mfcc5","mean_mfcc6","mean_mfcc7","mean_mfcc8","mean_mfcc9","mean_mfcc10","mean_mfcc11","mean_mfcc12","mean_d_mfcc0","mean_d_mfcc1","mean_d_mfcc2","mean_d_mfcc3","mean_d_mfcc4","mean_d_mfcc5","mean_d_mfcc6","mean_d_mfcc7","mean_d_mfcc8","mean_d_mfcc9","mean_d_mfcc10","mean_d_mfcc11","mean_d_mfcc12","mean_lpc0","mean_lpc1","mean_lpc2","mean_lpc3","mean_lpc4","mean_lpc5","mean_lpc6","mean_lpc7","mean_lpc8","mean_lpc9","mean_lpc10","mean_lpc11","mean_d_lpc0","mean_d_lpc1","mean_d_lpc2","mean_d_lpc3","mean_d_lpc4","mean_d_lpc5","mean_d_lpc6","mean_d_lpc7","mean_d_lpc8","mean_d_lpc9","mean_d_lpc10","mean_d_lpc11","mean_zc_rate","mean_d_zc_rate","mean_spec_centroid","mean_d_spec_centroid","variance_mfcc0","variance_mfcc1","variance_mfcc2","variance_mfcc3","variance_mfcc4","variance_mfcc5","variance_mfcc6","variance_mfcc7","variance_mfcc8","variance_mfcc9","variance_mfcc10","variance_mfcc11","variance_mfcc12","variance_d_mfcc0","variance_d_mfcc1","variance_d_mfcc2","variance_d_mfcc3","variance_d_mfcc4","variance_d_mfcc5","variance_d_mfcc6","variance_d_mfcc7","variance_d_mfcc8","variance_d_mfcc9","variance_d_mfcc10","variance_d_mfcc11","variance_d_mfcc12","variance_lpc0","variance_lpc1","variance_lpc2","variance_lpc3","variance_lpc4","variance_lpc5","variance_lpc6","variance_lpc7","variance_lpc8","variance_lpc9","variance_lpc10","variance_lpc11","variance_d_lpc0","variance_d_lpc1","variance_d_lpc2","variance_d_lpc3","variance_d_lpc4","variance_d_lpc5","variance_d_lpc6","variance_d_lpc7","variance_d_lpc8","variance_d_lpc9","variance_d_lpc10","variance_d_lpc11","variance_zc_rate","variance_d_zc_rate","variance_spec_centroid","variance_d_spec_centroid"
1.000000000000000000e+00,-6.466527112712120129e+01,8.109781005423438716e-01,-1.318866487846072078e+00,-6.940845038753119534e-01,3.872058112435242117e-01,1.391298221151242298e-01,-1.994628903906875417e-01,-3.687765414917207885e-01,-3.476411629307146756e-01,-1.205404429293675944e-01,3.863199257454443813e-01,3.951877695034061722e-02,2.567255054255116464e-01,-6.519925614907162981e+01,1.765234167110228403e-01,-1.429005205226084207e+00,-6.953237757585106760e-01,3.674120404743160817e-01,1.656917693238429967e-01,-1.950728192462289068e-01,-3.045078300256177095e-01,-4.053652893935618118e-01,-1.615239058186911936e-01,3.318629848658882775e-01,-3.017142590950936884e-02,2.718614257253404998e-01,-9.811156031206964556e-01,8.373806783264272635e-01,2.645433898765782166e-01,1.597421985847404802e-01,1.302099372568890079e-01,1.008654716370385174e-01,6.332098171588432245e-02,3.177345698465094959e-02,6.503554729859690846e-03,-2.021286122682288550e-02,-2.992262286577818120e-02,-8.961859666761134990e-03,-9.736497170968443360e-01,8.670315155486990610e-01,1.406692634300417410e-01,7.979913534008399589e-02,1.484916594363396569e-01,1.639529867329597990e-01,1.574587776740072609e-01,9.386410142345286145e-02,3.374349819130055550e-02,-1.934394731951393246e-03,2.302075936417071703e-03,5.157907671893614820e-02,2.765625000000000000e+01,3.021818181818181870e+01,2.528456918502481130e+03,3.005751071138598945e+03,2.025736114458213478e+03,1.678616957084599015e+00,2.071885109343363673e+00,6.711033928394298798e-01,3.611619385148276407e-01,2.041391639281328607e-01,1.926427163026066536e-01,2.697519295946587681e-01,2.712034452495920012e-01,1.886292343660287973e-01,4.810072372298865861e-01,3.566055180666672930e-01,2.444182679822602122e-01,2.041288918417264313e+03,5.405186501595274917e-01,2.309586481637397881e+00,7.201902233304010581e-01,3.486151221540141898e-01,1.741055541935745687e-01,1.428007780574925278e-01,2.111322316881732164e-01,3.025874865898255384e-01,1.561304032910884321e-01,3.368971658596140450e-01,8.945846595486224573e-02,1.469656611936798751e-01,3.341313602974355394e-05,3.882866937362804832e-02,4.984972468166209286e-02,1.724638084226727888e-02,1.074044823991048177e-02,9.422947348950303642e-03,8.917648034664051385e-03,7.230596075164847161e-03,7.815396299522344922e-03,9.165990340460400052e-03,8.380188254515275395e-03,5.785363636306280199e-03,7.152750871804961375e-04,2.134204236375106256e-02,7.535636709248291765e-02,2.447819825043879086e-02,1.960334682106221887e-02,2.260557904341789145e-02,1.282627135803564647e-02,1.157702355004587569e-02,1.125954364992870840e-02,1.220405390064221475e-02,8.211559489693112668e-03,4.309766575748275909e-03,5.040415736607143060e+01,3.215239669421487889e+01,7.404708785887140548e+05,8.482072588499855483e+05
2.000000000000000000e+00,-1.764690902342237067e+01,-1.224652148202652668e+00,-1.090509693753769049e+00,-6.015145463488162925e-01,-1.804730937704166482e-01,-2.527713955789295253e-01,-1.090701947801497873e-01,-4.601123979563156302e-02,-8.996843981825458636e-02,-1.044818286474818725e-01,-3.512008647701914121e-02,-2.186039642105687755e-02,-5.713728055957530833e-02,-1.767071933244514526e+01,-2.805145702481052439e+00,-1.449588801590121490e+00,-6.409610789816123644e-01,-3.383637579853883137e-01,-2.319254274963418183e-01,-1.714029694618701694e-01,-5.010396968892405836e-03,-1.101865051191476957e-01,-7.137363522006427707e-02,-4.748166700365141768e-02,8.472856758566823035e-03,-5.845668086395137270e-02,-8.735821581256210111e-01,5.185021939899475685e-01,-4.368985190368991356e-01,4.165160394773895214e-01,-1.209036613024133955e-01,2.698700117828214395e-01,-9.488563863691987232e-02,1.394816759626870128e-01,-2.041021000901458923e-02,6.158364532016102899e-02,2.265520139935651989e-02,3.022483899722646847e-02,-8.393981543208869356e-01,5.636219465836166398e-01,-2.510881272339080539e-01,5.164310375352201277e-01,-3.750924956174469527e-01,2.431775312063992889e-01,-6.126856262822349269e-02,2.677449526087470888e-01,3.794183155682828018e-02,-2.501239186720678395e-02,2.508902895137290687e-02,7.252536389871136469e-02,7.623665893271461869e+01,8.855684454756379864e+01,4.859136366973719305e+03,5.209016879668075489e+03,6.131876527501121998e+00,5.856086971233392946e-01,4.136587863609771376e-01,2.147593051379613760e-01,1.841619238089140520e-01,1.626010114944922424e-01,1.311197539499377729e-01,1.354161430703106350e-01,1.148980049476590048e-01,1.106086066781525878e-01,8.676411549552560942e-02,7.090729499007705772e-02,6.823495177939820078e-02,6.115687667479654976e+00,5.090324100177449074e-01,3.821421645245020038e-01,2.233084359945038955e-01,1.864656945358810769e-01,1.590683738298932504e-01,1.305545742587264912e-01,1.339160361197494209e-01,1.112428960920345405e-01,1.083789730574161725e-01,8.528947700687794509e-02,7.385210673891925981e-02,6.811515973812636016e-02,7.527046290768828196e-03,1.493799802166436916e-02,1.507066599910465883e-02,1.530852802725226822e-02,1.496331288541668733e-02,1.604326267960887523e-02,1.893448221986644003e-02,1.922022602463398927e-02,1.870648747271368151e-02,1.626158116481171700e-02,1.271358100699400591e-02,1.088011887872775661e-02,6.273430740790831434e-03,1.993695485867683428e-02,1.136951853220125909e-02,1.153451218579083087e-02,1.339923022896199155e-02,1.806687028435852160e-02,2.886337429761134596e-02,2.074952767453960845e-02,2.586900981754804499e-02,1.772528560278230358e-02,1.083225152671266935e-02,9.034076304838243449e-03,5.156934125031626763e+02,4.091609218296628114e+02,6.821834323871142697e+05,5.399990878860981902e+05
3.000000000000000000e+00,-2.047458558269713791e+01,-1.866284201478150218e+00,-9.053869635584164133e-01,-1.102901263862654385e-01,6.517509412308086650e-04,-5.086335311135749271e-02,-9.766642824077629778e-03,1.874248012860501855e-01,-1.189358923359368769e-01,9.668320470944498021e-04,1.892870789636730278e-01,-1.328704524523906527e-01,-1.190786480139500363e-04,-2.049316702917609589e+01,-3.451396708550770409e+00,-1.286712100012780580e+00,-1.828686670699604389e-01,-1.948635564764445716e-01,-7.667856295099548247e-02,-1.245681200473838790e-01,1.746275119643839191e-01,-1.944686558843807256e-01,-1.836547468686473145e-02,1.386455307344144350e-01,-1.398968021943262086e-01,-4.532833584411220113e-02,-9.251173666229025594e-01,8.386581593714153016e-01,-5.830572833102891650e-01,1.980086572707011050e-01,2.088290116448855149e-01,-2.774061299386126195e-02,-9.710840859735894726e-02,5.646361292584465251e-03,7.952200213597242218e-02,4.108404220495213283e-02,-3.039033022651291965e-02,-4.700775898919339751e-02,-8.837742222568699679e-01,8.999108231133489122e-01,-5.764650638008654848e-01,2.087887784607668218e-01,2.667737521057160222e-01,7.562422630754996045e-02,-1.785024764333723729e-02,4.579453661711144902e-02,1.256107359800246182e-01,1.196814059630114252e-01,6.238036929794284202e-02,2.676423293673067805e-02,5.970533642691415110e+01,7.683062645011601433e+01,3.454501719036268241e+03,4.004938793458133205e+03,4.338778008351367177e+00,6.085430749093541092e-01,7.087083258854727230e-01,3.253683193582491140e-01,2.589077370622484553e-01,2.240630586991847473e-01,1.829891309311296455e-01,1.534508952014048966e-01,1.428293839237959328e-01,1.255208182712677922e-01,1.011441256450451437e-01,9.229039783715893563e-02,7.043334863018820002e-02,4.995302450177125486e+00,4.247876443935836854e-01,5.249504257095299886e-01,2.722489463947044830e-01,2.636078671766206583e-01,2.293830209986590651e-01,1.690202399005970024e-01,1.487941124926836500e-01,1.402656793927253842e-01,1.196070684542629159e-01,9.803983969641541507e-02,9.094647072935249654e-02,6.850417872493781701e-02,1.341295980016134161e-03,4.059899540227855999e-03,4.180204028337129035e-02,8.426051123133813936e-02,3.210618767022063724e-02,3.331978721195491544e-02,1.879474236871238324e-02,2.034590423819825425e-02,1.073882213197386616e-02,1.175647833783800313e-02,1.054299315238735497e-02,8.141907023083998565e-03,1.333556149529558504e-03,1.345457725083073867e-03,4.000211085668141375e-02,9.401914443207504135e-02,2.945926741945237640e-02,3.220592588238385678e-02,1.364195643206244507e-02,1.451289122435014782e-02,9.025787734775995649e-03,8.569373458567064450e-03,8.906467007663189037e-03,5.234238688375673736e-03,2.145280225666313072e+02,1.764608717653328540e+02,2.722245472577717737e+05,2.712992792477473849e+05
4.000000000000000000e+00,-1.020543259549971395e+02,1.485937298478370028e-01,-9.533386017259283529e-02,-3.659291567331567074e-02,4.215256244944874664e-02,-6.330689869977329347e-03,6.700464586108848680e-03,5.135690428047499402e-03,2.717983023499447818e-03,-5.167914967202267944e-03,-8.064612292494494419e-03,2.893891024121626396e-02,2.305312779636066803e-02,-1.020872617922823480e+02,-6.312762839319435715e-02,-1.693970556177224474e-01,-7.336913574582057396e-02,-4.340325838434556070e-03,-3.060418807017878384e-02,-2.521169740022702332e-02,-1.518491394387518241e-02,-2.453570865190114053e-02,-2.713811274881194543e-02,-3.609027569668383367e-02,7.806114817958106911e-03,2.275225333060463401e-03,-9.897112730380167589e-01,3.361349633176827223e-01,1.186945176799876905e-01,7.756144448193755259e-02,4.360887219600281806e-02,1.084573894729989191e-02,-5.345259238666384173e-03,-2.535779604780826271e-02,-3.283310898699232094e-02,-2.247903641407776945e-02,-3.106262062438656588e-02,-9.371209076506547761e-03,-9.177377598396730951e-01,5.097555155104432911e-01,9.133759154404496108e-03,2.291007506303264496e-01,-2.485615614298143650e-02,-7.050284504256337792e-02,1.091385896721483312e-01,3.921377153801285792e-02,4.428476110137753025e-02,-4.394107064527404821e-02,-8.228462359261003167e-02,6.506174616168182434e-02,9.854166666666666075e+00,2.827083333333333215e+01,2.431950832973707747e+03,4.077261471009840079e+03,6.932661951690768092e+02,2.551227331309616764e-01,1.759557795794403634e-01,8.343852256518809185e-02,3.774039834849614306e-02,3.004475795909090571e-02,1.975508908377458447e-02,1.756819109578137972e-02,1.530922015768963404e-02,2.593222068241829437e-02,1.976740637646504442e-02,1.777905402243337013e-02,1.679075533831257336e-02,6.886818731592953782e+02,1.310992712052975739e-01,2.970018403837926257e-01,8.912046101023096689e-02,2.643439806268533046e-02,2.557914941442220383e-02,2.259476420126529592e-02,1.601878640563058828e-02,1.962334677768219973e-02,2.559791285166959987e-02,2.443007134342314868e-02,9.554305586816701917e-03,9.009883048313863108e-03,2.247752957376615752e-04,1.383372447559917395e-01,2.101716369496502493e-02,6.860443142438980672e-03,4.140580357649703731e-03,2.569233022361334332e-03,2.565829165486262654e-03,3.201909956531322210e-03,3.036364327022111811e-03,2.119066186745505089e-03,5.028580307406305648e-03,9.575243957791575644e-04,5.493800976641673856e-03,1.698485461430686849e-01,2.461390337331403888e-02,3.487600205516609014e-02,4.016259675470693763e-02,3.785810508082509268e-02,1.250868715212005884e-02,6.859842801324654744e-03,3.059349078209318631e-02,1.915470663144280827e-02,1.819511694714385716e-02,5.673383793399579267e-03,1.348328993055555713e+02,3.256558159722222285e+02,1.129121419811502798e+06,2.919295646084855776e+06
5.000000000000000000e+00,-2.637749918760910006e+01,2.310713233588809479e-01,3.223788831663269502e-03,3.000782564247419515e-01,2.415143098286135770e-01,1.676272691841222684e-01,8.791081810445154632e-02,-4.743196295201267121e-02,6.429926647229153303e-02,1.097307150139702481e-01,1.769713291277724698e-02,1.195090520854840029e-02,-5.794078309287931799e-02,-2.662298361914880118e+01,-1.649029342408555809e+00,-6.195032365038145583e-01,4.121649330923371490e-02,-9.525997073697631268e-02,4.147702349059657206e-02,-9.770419451043418912e-02,-1.220290883024395534e-01,-6.140897669990306312e-02,5.728736440398795454e-02,-6.473586346666955482e-02,-2.751621380015068299e-02,-1.331673737194848384e-01,-9.791595387786183879e-01,2.077647901709172018e-01,-2.440452824815533828e-01,1.351369295795734615e-01,-1.967766861781407861e-01,8.137875303584950204e-02,-8.427147761919082103e-02,1.511479629017228356e-02,2.103930926134485804e-02,-2.762964372563948140e-02,4.879328150184607249e-02,-1.312782491680475165e-02,-6.790414588031208343e-01,4.061985520150380169e-01,-3.281557461537462639e-01,3.764549136333665280e-01,-2.684947541097099655e-01,1.136620912482737833e-01,-2.193772531086198851e-01,2.035577903025457547e-01,3.866772202407083719e-02,-1.359403387558332649e-02,9.455156268896241362e-03,-1.227184781505534505e-01,1.704849884526558768e+01,1.084180138568129337e+02,3.504236575189951054e+03,5.860904200610691987e+03,5.856974766119542863e+01,1.302050732754876927e+00,5.064936884802664352e-01,3.482600275355187680e-01,1.466803338816267399e-01,1.462336675762175298e-01,1.451047994466429514e-01,1.502104658477709520e-01,1.166715527190238938e-01,1.062414928685943005e-01,1.070268823806120595e-01,8.533174099263700352e-02,1.069491152857237476e-01,5.918823159340685436e+01,1.443617335122802547e+00,4.498612465577757624e-01,4.094916888599930971e-01,1.558358437054903345e-01,1.735302408495019433e-01,1.399921084960266404e-01,1.226949846581235626e-01,1.024013877358477681e-01,1.011304822768346046e-01,8.690116226733900218e-02,7.169699459812783893e-02,8.779889241180871551e-02,7.967908820381900108e-04,1.071576042837458914e-01,9.343601401974065135e-02,1.371198062617427250e-02,2.196667902230391850e-02,1.691690596902297589e-02,1.162362200080441048e-02,8.236512813533214405e-03,5.550199672318098347e-03,5.170422910378358675e-03,2.795376604820672302e-03,4.475098359029225890e-03,4.131638879623084765e-02,1.025376673428488178e-01,2.941460079706863587e-02,1.098637201080994857e-01,7.582401793200948398e-03,1.633892555337443375e-02,5.540753151755783285e-02,1.740769642581376647e-02,7.033265682203503240e-03,5.198262400648181666e-03,3.087600814823105062e-03,1.733071013439519900e-02,2.478937217650102411e+02,2.506691315223826223e+03,1.301667840526462998e+06,4.539336708742970601e+06
6.000000000000000000e+00,-9.117895277837737922e+01,-1.511647783737764816e-01,1.078532555168213586e-01,1.513364238199278455e-01,-5.736429883029665194e-02,4.636791180709260406e-03,9.586016617043967292e-02,-3.924579370476886236e-03,6.963235374391243959e-02,-1.734486529592550383e-02,-1.519689650579928754e-03,-2.002298198224501061e-03,-3.708986270694312939e-03,-9.123226593727943623e+01,-6.128461751867596563e-01,-4.072766997093301561e-02,9.434165638239008778e-02,-1.369014839273165751e-01,-2.670744904347518642e-02,5.031450185563991068e-02,-1.749096036456105480e-02,4.664528248080065942e-02,-2.295552143237632528e-02,-1.721461751369960172e-02,-9.089104763173507656e-03,-1.806316960689803575e-02,-9.419516549367765723e-01,2.102634418905943159e-01,-3.412568708500773318e-01,2.330755246599737207e-01,-1.531021111066946661e-01,6.136796966998066261e-02,-1.418903740942353553e-01,-1.044511061340027379e-03,-6.611844085044962793e-02,-2.788181798850392426e-02,1.162185866093896485e-04,-2.407272782627207369e-02,-7.089313083790463876e-01,3.813074708332945817e-01,-2.408765446819847444e-01,5.387038383532716246e-01,-1.671249729129329065e-01,7.385043107919564420e-02,-9.858700866266328910e-02,1.022988718534448699e-01,1.214893036922113645e-01,-6.262227917124081611e-02,-8.169685633411659376e-02,-1.211391646319334020e-01,2.293518518518518690e+01,7.920370370370370949e+01,4.195280777113068325e+03,6.376711989612832440e+03,1.208666580283706026e+03,2.598485233002347794e-01,1.232308256430819510e-01,1.909215635244213005e-01,1.319134407171058676e-01,4.730007675023460700e-02,8.169223790573390542e-02,3.921183623298110654e-02,4.701874316989899938e-02,3.027318103101447541e-02,2.635079477784428928e-02,2.056615267980697187e-02,1.850896302404564375e-02,1.202420735345288904e+03,1.283710027568253809e+00,8.541981140101230496e-02,1.353101589603966648e-01,1.695527525073405872e-01,5.129162213599425257e-02,5.915247535869811585e-02,4.053193495596534024e-02,3.746951370212404236e-02,3.010019573297369883e-02,2.684749350403899115e-02,2.108896774328487822e-02,1.973851728094760255e-02,1.163041165228369429e-02,7.474750673952126889e-02,4.565940833720654596e-02,3.151797889422673637e-02,2.413791932469372750e-02,2.354818321325497996e-02,2.158807860024107225e-02,1.515213377784623526e-02,2.089212023485191583e-02,1.581469806257485358e-02,1.234275071975442402e-02,1.244602177287565566e-02,3.373033260388417359e-02,4.848979379156884151e-02,2.540633912138072839e-02,4.036126584332933726e-02,6.383787822728835548e-02,5.360338988391187554e-02,3.162247364589088755e-02,3.644485750722347567e-02,2.377531016714422643e-02,3.126187598613176105e-02,2.254125615932412591e-02,2.872116983326511094e-02,6.297643175582990125e+02,1.051717764060356558e+03,1.879230365893081063e+06,1.988661728386845905e+06
1.000000000000000000e+00,-2.750125069591291904e+01,2.254212243168602081e-01,-2.003367360372319439e+00,-7.593296894376541095e-01,2.827619415734489161e-01,-6.856069035168686765e-02,-2.114140503637975677e-01,-2.619300688749836570e-01,-1.717902180546221069e-01,-5.826590834044612782e-02,-4.049670462942604465e-01,2.615012198510441310e-01,-9.317840201033110448e-02,-2.742231274998110635e+01,-1.135893829100163233e+00,-2.210681864003014141e+00,-6.797821739519956941e-01,2.564948784584626384e-01,2.229791199638427035e-02,-1.711721695376902941e-01,-1.826893974989933223e-01,-1.766230457704868195e-01,-3.021123561966163832e-03,-4.593827603020197436e-01,2.751287556444047544e-01,-1.247609594799980043e-01,-8.139173663322102348e-01,4.286479842071683199e-01,-3.023289294762376844e-01,4.752691579469319194e-01,-1.004414018732191771e-01,8.006996376051857267e-02,3.780134739834398183e-02,1.226636043420369256e-02,8.221368340845527922e-02,1.847173658924825641e-03,1.938384897940523613e-02,6.361446299905573754e-02,-6.046276905308817229e-01,5.392983536793136690e-01,-3.677145072251912228e-01,4.849095676538732191e-01,-8.965488599242167622e-02,7.792430921384614628e-02,-6.471308010288447012e-04,-1.692009764981404517e-04,2.009793888593830180e-01,4.845849667032151031e-02,2.290849997673543789e-02,2.873289272120335691e-02,7.229698375870069071e+01,1.175220417633410648e+02,4.680444528354752947e+03,5.852954657694312118e+03,3.898554222067579644e+01,4.467407591614348528e-01,2.995420773235292433e+00,5.830184338697238511e-01,4.353796968103426090e-01,4.458372696334894081e-01,3.526536426404682789e-01,4.134882123646581031e-01,2.586330136357073428e-01,2.698954828774602910e-01,4.466662572074719950e-01,2.724990445421587859e-01,1.303840045394233649e-01,4.123372870491687081e+01,6.211296863678102964e-01,2.257512975526152488e+00,4.962965300312783823e-01,5.129493644160855181e-01,3.747038238171047086e-01,3.584563811182061022e-01,4.123646297163509056e-01,2.589629912132655476e-01,2.995069853939321125e-01,4.701073194232822661e-01,2.874276819662871518e-01,1.316078369697029071e-01,4.901447849256946460e-02,1.790861231323492009e-01,2.440123191460418228e-01,9.038080625433093929e-02,4.751383795989461839e-02,3.305217869173069506e-02,2.755001931159540077e-02,2.200540070746466459e-02,2.284173674168641505e-02,1.945229777595444687e-02,1.786939985703750802e-02,1.795755310522782755e-02,1.482069442350297805e-01,1.150763596735670802e-01,2.248994853428785967e-01,1.046769319224169492e-01,4.222542903823141291e-02,3.930413918997129052e-02,5.585768127320418774e-02,3.416390090535534330e-02,4.389000705698372501e-02,2.652088650980451504e-02,2.295158531557353956e-02,2.046390184148574529e-02,2.957085814568181831e+03,6.777275036202431693e+03,3.187088771869189106e+06,6.425920641854731366e+06
2.000000000000000000e+00,-4.831056573688211131e+01,-3.828479512230386073e-01,-8.252595406076986828e-01,-2.335413477194678011e-01,3.865474602464122889e-01,1.529109238871884796e-03,3.606059780038734647e-02,2.567022146888315870e-01,1.639961569143813802e-01,6.278946248181264955e-02,1.353582555069459681e-01,1.882111925872785863e-01,1.104451227826608040e-01,-4.849441345608445175e+01,-1.716647434716543241e+00,-1.315490132926256051e+00,-5.060370636324484916e-01,4.213618106979505340e-02,-2.089723090983844345e-01,-2.296243446218065865e-01,6.857429293647433755e-02,-5.358518279261838269e-02,-1.109686692407285680e-01,-6.597477009731222974e-02,2.392071786967841021e-02,-6.478217686627292526e-02,-9.445109056334740627e-01,4.398698650193458293e-01,-5.166675351532037247e-02,6.875301689048401999e-02,-8.018456626654461850e-02,1.268479749367513731e-01,-9.889044483621840798e-02,-3.680550584494667737e-02,-4.912786785266474998e-02,-6.646131884070899387e-02,-1.119267851256049578e-01,-8.283595255698258941e-02,-8.716874709898992934e-01,7.016507730865885195e-01,-1.426158192679238268e-01,2.083393208790579598e-01,-1.937365543015336644e-01,3.377968906493590273e-01,7.683415339604220129e-02,1.540667456830766557e-01,5.121317616273420026e-02,8.521117101745832173e-03,3.922034935337910533e-02,1.018084190222980495e-01,8.743333333333334068e+00,5.992000000000000171e+01,2.955569576372738538e+03,4.553901441064371284e+03,1.770857034493204992e+03,3.780390320666982551e-01,5.681527204206400228e-01,1.610907115304190951e-01,2.051379245501052939e-01,1.104928651220107028e-01,9.835533082384646797e-02,1.227734706558180067e-01,1.004089978660473448e-01,8.129323524786283284e-02,7.514124121902814035e-02,7.678478728145994581e-02,5.192410965894265346e-02,1.760651164948604901e+03,1.566957747544640789e+00,1.078563614867423359e+00,2.479802399501458421e-01,1.131972458924411506e-01,1.193819818973172464e-01,1.236645223755047651e-01,9.169330001345718517e-02,8.286840448361731948e-02,7.620894594355102913e-02,5.896102474995645881e-02,5.857735275259706026e-02,4.546790820751200196e-02,3.704405003460553569e-02,5.818634245129513521e-02,4.009008332108822403e-02,1.598947148755724620e-02,1.611114443578645986e-02,2.605920903359933150e-02,1.129142100444866133e-02,1.308593673964584224e-02,6.480351557804661482e-03,1.112551787202817680e-02,6.149468060591798020e-03,5.323365232651135377e-03,3.769399948196335004e-02,3.878224322009829472e-02,3.201726491391947149e-02,1.921208978792262115e-02,4.262480596868786775e-02,3.027730999962572472e-02,2.766861058712702728e-02,3.349857275974475052e-02,2.425377066134351209e-02,1.449315997684738448e-02,1.032907479072825950e-02,9.358028628753716632e-03,2.370507888888888886e+02,2.595069333333332793e+02,3.637857350103610195e+06,2.444042996711424086e+06
3.000000000000000000e+00,-2.050075908376754796e+01,-8.740422403706913368e-01,-2.645475348901742407e-01,-6.794708346963677092e-01,6.443901110513496899e-01,1.084651920640758771e+00,4.949426648260871753e-01,6.603914348097267295e-01,3.789782664194078499e-01,6.872028459380130627e-02,1.682172959956827474e-01,3.808032582887902473e-01,-1.613664093944263966e-01,-2.074705927522230198e+01,-2.772110216957170969e+00,-9.450189020608288359e-01,-1.065658507566391577e+00,1.398647682297821937e-01,7.965379464021070666e-01,1.859927425319346794e-01,5.086270391908446209e-01,2.256082884968576563e-01,4.854339240762788228e-03,9.860301015597254526e-02,4.028526655989537741e-01,-1.380486884384890256e-01,-9.634974248839383026e-01,2.165312262944322774e-01,-3.411994884277845808e-01,1.822048212085442542e-01,-2.545403251678781675e-01,2.286999195563262643e-01,-8.747554405632590457e-02,4.400315343878476865e-02,-4.751652522462225525e-02,1.073295332070812493e-02,9.804955545209416423e-02,1.709343462746408179e-02,-7.470037332896704019e-01,3.372079973489803262e-01,-2.252963736687368379e-01,5.313457317188371443e-01,-4.527060905412031433e-01,1.807198768476336037e-01,-2.653800904853362841e-01,3.752347197087959607e-01,-2.176786991915023728e-02,4.237668036181595904e-02,-6.885822349255947940e-04,6.583614337822621398e-02,3.189351851851851904e+01,1.107777777777777715e+02,3.912555103950766352e+03,6.248441646736262555e+03,3.415463093147912410e+00,7.584809179145044489e-01,6.102368478633647397e-01,4.169747777391784038e-01,3.998013161675058047e-01,2.685434667432563538e-01,2.055018870251223428e-01,2.360644554117944383e-01,2.297829733182868983e-01,1.337276062356969053e-01,1.031907556600755033e-01,9.886601140891103368e-02,8.630766349028275164e-02,3.681526350230459599e+00,6.525500244256404736e-01,5.505961429249616179e-01,4.018867836462872711e-01,3.824101551762327245e-01,2.515418754936408763e-01,2.083444118433547543e-01,2.267343229744614996e-01,2.467030915303758676e-01,1.432928707905957999e-01,1.042328540506859413e-01,1.041547038765320010e-01,8.401069650389242360e-02,1.211349053837350179e-03,3.118949759779382838e-02,2.398426108898012513e-02,1.644114524939099473e-02,2.005722908189960449e-02,1.839735941689694954e-02,1.831868225726587460e-02,1.646020847854865604e-02,1.614855391816358288e-02,1.354539028808779584e-02,8.246650537026526881e-03,1.000965875647177351e-02,1.683292506020298354e-02,2.656306560286004342e-02,1.543712322721951975e-02,9.143296209460343577e-03,1.143360495477850104e-02,1.092853554732976275e-02,2.788597488205780961e-02,1.567523370228901189e-02,3.234246117076833987e-02,1.843805399594142247e-02,2.378228827136979334e-02,1.613247872020200091e-02,4.898081061385459520e+02,9.487608024691356832e+02,8.319347524509647628e+05,7.236815817207357613e+05
